N: 1243
annotation 1	n1	annotation 2	n2	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	BC	p-value(ALT)	p.adjusted(ALT)	BC
community_76	12	neurotransmitter_receptor_transport	7	0	0.0675784	0	[0.00,0.00]	1	1		1	1	
community_76	12	signal_release_from_synapse	36	0	0.347546	0	[0.00,0.00]	1	1		1	1	
community_76	12	regulation_of_synaptic_vesicle_exocytosi...	12	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_77	3	MAPK_cascade	122	1	0.294449	4.62397	[0.42,51.37]	0.266687	1		0.973163	1	
community_77	3	neurotransmitter_uptake	8	0	0.0193081	0	[0.00,0.00]	1	1		1	1	
community_77	3	activation_of_innate_immune_response	43	1	0.103781	14.2619	[1.27,160.41]	0.10031	1		0.996568	1	
community_77	3	toll-like_receptor_signaling_pathway	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_77	3	Fc_receptor_mediated_stimulatory_signali...	25	0	0.0603379	0	[0.00,0.00]	1	1		1	1	
community_77	3	immune_response-activating_signal_transd...	72	1	0.173773	8.23239	[0.74,91.88]	0.164026	1		0.99044	1	
community_77	3	innate_immune_response-activating_signal...	42	1	0.101368	14.622	[1.30,164.54]	0.0980573	1		0.996726	1	
community_77	3	dopamine_receptor_signaling_pathway	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_77	3	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.0193081	0	[0.00,0.00]	1	1		1	1	
community_77	3	chemical_synaptic_transmission	124	0	0.299276	0	[0.00,0.00]	1	1		1	1	
community_77	3	neurotransmitter_secretion	36	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_77	3	axon_guidance	40	0	0.0965406	0	[0.00,0.00]	1	1		1	1	
community_77	3	synapse_assembly	16	0	0.0386163	0	[0.00,0.00]	1	1		1	1	
community_77	3	axo-dendritic_transport	11	0	0.0265487	0	[0.00,0.00]	1	1		1	1	
community_77	3	anterograde_axonal_transport	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_77	3	hormone-mediated_signaling_pathway	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_77	3	regulation_of_cardiac_muscle_hypertrophy	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_77	3	protein_kinase_A_signaling	5	0	0.0120676	0	[0.00,0.00]	1	1		1	1	
community_77	3	synaptic_vesicle_exocytosis	26	0	0.0627514	0	[0.00,0.00]	1	1		1	1	
community_77	3	synaptic_vesicle_priming	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_77	3	calcium-mediated_signaling	30	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_77	3	cAMP-mediated_signaling	9	0	0.0217216	0	[0.00,0.00]	1	1		1	1	
community_77	3	synaptic_vesicle_fusion_to_presynaptic_a...	7	0	0.0168946	0	[0.00,0.00]	1	1		1	1	
community_77	3	TOR_signaling	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_77	3	myelin_assembly	5	0	0.0120676	0	[0.00,0.00]	1	1		1	1	
community_77	3	ionotropic_glutamate_receptor_signaling_...	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_77	3	dopamine_metabolic_process	7	0	0.0168946	0	[0.00,0.00]	1	1		1	1	
community_77	3	myelination	23	0	0.0555109	0	[0.00,0.00]	1	1		1	1	
community_77	3	protein_kinase_B_signaling	20	0	0.0482703	0	[0.00,0.00]	1	1		1	1	
community_77	3	cAMP_metabolic_process	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_77	3	synaptic_vesicle_endocytosis	14	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_77	3	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_77	3	axon_extension_involved_in_axon_guidance	1	0	0.00241352	0	[0.00,0.00]	1	1		1	1	
community_77	3	modulation_of_chemical_synaptic_transmis...	75	0	0.181014	0	[0.00,0.00]	1	1		1	1	
community_77	3	regulation_of_synapse_organization	17	0	0.0410298	0	[0.00,0.00]	1	1		1	1	
community_77	3	synapse_organization	42	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_77	3	T_cell_receptor_signaling_pathway	37	1	0.0893001	16.7222	[1.48,188.67]	0.086736	1		0.99746	1	
community_77	3	B_cell_receptor_signaling_pathway	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_77	3	stress-activated_MAPK_cascade	37	0	0.0893001	0	[0.00,0.00]	1	1		1	1	
community_77	3	response_to_cAMP	13	0	0.0313757	0	[0.00,0.00]	1	1		1	1	
community_77	3	regulation_of_synapse_assembly	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_77	3	calcium_ion_homeostasis	49	0	0.118262	0	[0.00,0.00]	1	1		1	1	
community_77	3	synapse_maturation	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_77	3	regulation_of_postsynaptic_membrane_pote...	19	0	0.0458568	0	[0.00,0.00]	1	1		1	1	
community_77	3	neuroepithelial_cell_differentiation	4	0	0.00965406	0	[0.00,0.00]	1	1		1	1	
community_77	3	protein_kinase_C_signaling	3	0	0.00724055	0	[0.00,0.00]	1	1		1	1	
community_77	3	cell_communication_involved_in_cardiac_c...	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_77	3	regulation_of_synaptic_vesicle_cycle	16	0	0.0386163	0	[0.00,0.00]	1	1		1	1	
community_77	3	neurotransmitter_receptor_transport_to_p...	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_77	3	axonal_transport	10	0	0.0241352	0	[0.00,0.00]	1	1		1	1	
community_77	3	vesicle-mediated_transport_in_synapse	42	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_77	3	presynapse_assembly	3	0	0.00724055	0	[0.00,0.00]	1	1		1	1	
community_77	3	regulation_of_postsynaptic_membrane_neur...	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_77	3	synaptic_vesicle_cycle	38	0	0.0917136	0	[0.00,0.00]	1	1		1	1	
community_77	3	presynaptic_process_involved_in_chemical...	37	0	0.0893001	0	[0.00,0.00]	1	1		1	1	
community_77	3	synaptic_signaling	124	0	0.299276	0	[0.00,0.00]	1	1		1	1	
community_77	3	trans-synaptic_signaling	124	0	0.299276	0	[0.00,0.00]	1	1		1	1	
community_77	3	chemical_synaptic_transmission,_postsyna...	20	0	0.0482703	0	[0.00,0.00]	1	1		1	1	
community_77	3	regulation_of_neurotransmitter_receptor_...	6	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_77	3	neurotransmitter_receptor_transport	7	0	0.0168946	0	[0.00,0.00]	1	1		1	1	
community_77	3	signal_release_from_synapse	36	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_77	3	regulation_of_synaptic_vesicle_exocytosi...	12	0	0.0289622	0	[0.00,0.00]	1	1		1	1	
community_78	18	MAPK_cascade	122	8	1.76669	7.79649	[3.02,20.15]	0.000129765	0.295956		0.999986	1	
community_78	18	neurotransmitter_uptake	8	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_78	18	activation_of_innate_immune_response	43	0	0.622687	0	[0.00,0.00]	1	1		1	1	
community_78	18	toll-like_receptor_signaling_pathway	10	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_78	18	Fc_receptor_mediated_stimulatory_signali...	25	2	0.362027	6.53261	[1.42,30.07]	0.0488102	1		0.99519	1	
community_78	18	immune_response-activating_signal_transd...	72	4	1.04264	4.86134	[1.56,15.17]	0.0170579	1		0.99731	1	
community_78	18	innate_immune_response-activating_signal...	42	0	0.608206	0	[0.00,0.00]	1	1		1	1	
community_78	18	dopamine_receptor_signaling_pathway	14	0	0.202735	0	[0.00,0.00]	1	1		1	1	
community_78	18	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.115849	0	[0.00,0.00]	1	1		1	1	
community_78	18	chemical_synaptic_transmission	124	4	1.79566	2.63095	[0.85,8.12]	0.0960437	1		0.973073	1	
community_78	18	neurotransmitter_secretion	36	1	0.521319	2	[0.26,15.45]	0.412996	1		0.906649	1	
community_78	18	axon_guidance	40	3	0.579244	6.42162	[1.78,23.14]	0.0180206	1		0.997966	1	
community_78	18	synapse_assembly	16	0	0.231698	0	[0.00,0.00]	1	1		1	1	
community_78	18	axo-dendritic_transport	11	0	0.159292	0	[0.00,0.00]	1	1		1	1	
community_78	18	anterograde_axonal_transport	6	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_78	18	hormone-mediated_signaling_pathway	14	0	0.202735	0	[0.00,0.00]	1	1		1	1	
community_78	18	regulation_of_cardiac_muscle_hypertrophy	10	1	0.144811	7.94771	[0.95,66.26]	0.136192	1		0.991675	1	
community_78	18	protein_kinase_A_signaling	5	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_78	18	synaptic_vesicle_exocytosis	26	1	0.376508	2.82353	[0.36,22.05]	0.318294	1		0.947571	1	
community_78	18	synaptic_vesicle_priming	10	1	0.144811	7.94771	[0.95,66.26]	0.136192	1		0.991675	1	
community_78	18	calcium-mediated_signaling	30	1	0.434433	2.42596	[0.31,18.85]	0.357787	1		0.932176	1	
community_78	18	cAMP-mediated_signaling	9	0	0.13033	0	[0.00,0.00]	1	1		1	1	
community_78	18	synaptic_vesicle_fusion_to_presynaptic_a...	7	1	0.101368	11.951	[1.36,104.72]	0.0972936	1		0.996013	1	
community_78	18	TOR_signaling	10	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_78	18	myelin_assembly	5	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_78	18	ionotropic_glutamate_receptor_signaling_...	6	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_78	18	dopamine_metabolic_process	7	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_78	18	myelination	23	1	0.333065	3.21658	[0.41,25.25]	0.287181	1		0.958128	1	
community_78	18	protein_kinase_B_signaling	20	0	0.289622	0	[0.00,0.00]	1	1		1	1	
community_78	18	cAMP_metabolic_process	14	1	0.202735	5.48416	[0.68,44.32]	0.185598	1		0.983733	1	
community_78	18	synaptic_vesicle_endocytosis	14	0	0.202735	0	[0.00,0.00]	1	1		1	1	
community_78	18	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_78	18	axon_extension_involved_in_axon_guidance	1	0	0.0144811	0	[0.00,0.00]	1	1		1	1	
community_78	18	modulation_of_chemical_synaptic_transmis...	75	3	1.08608	3.20278	[0.91,11.32]	0.089582	1		0.980398	1	
community_78	18	regulation_of_synapse_organization	17	0	0.246179	0	[0.00,0.00]	1	1		1	1	
community_78	18	synapse_organization	42	1	0.608206	1.69871	[0.22,13.07]	0.463702	1		0.878732	1	
community_78	18	T_cell_receptor_signaling_pathway	37	2	0.5358	4.25	[0.94,19.20]	0.0978528	1		0.985435	1	
community_78	18	B_cell_receptor_signaling_pathway	4	2	0.0579244	76.4375	[10.13,576.84]	0.00116892	1		0.99999	1	
community_78	18	stress-activated_MAPK_cascade	37	5	0.5358	14.3389	[4.82,42.63]	0.000114713	0.295956		0.999993	1	
community_78	18	response_to_cAMP	13	0	0.188254	0	[0.00,0.00]	1	1		1	1	
community_78	18	regulation_of_synapse_assembly	10	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_78	18	calcium_ion_homeostasis	49	3	0.709574	5.12609	[1.43,18.33]	0.0309598	1		0.995658	1	
community_78	18	synapse_maturation	4	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_78	18	regulation_of_postsynaptic_membrane_pote...	19	1	0.275141	3.94444	[0.50,31.25]	0.243607	1		0.970715	1	
community_78	18	neuroepithelial_cell_differentiation	4	0	0.0579244	0	[0.00,0.00]	1	1		1	1	
community_78	18	protein_kinase_C_signaling	3	0	0.0434433	0	[0.00,0.00]	1	1		1	1	
community_78	18	cell_communication_involved_in_cardiac_c...	10	1	0.144811	7.94771	[0.95,66.26]	0.136192	1		0.991675	1	
community_78	18	regulation_of_synaptic_vesicle_cycle	16	1	0.231698	4.7451	[0.59,37.99]	0.209288	1		0.978914	1	
community_78	18	neurotransmitter_receptor_transport_to_p...	6	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_78	18	axonal_transport	10	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_78	18	vesicle-mediated_transport_in_synapse	42	1	0.608206	1.69871	[0.22,13.07]	0.463702	1		0.878732	1	
community_78	18	presynapse_assembly	3	0	0.0434433	0	[0.00,0.00]	1	1		1	1	
community_78	18	regulation_of_postsynaptic_membrane_neur...	6	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_78	18	synaptic_vesicle_cycle	38	1	0.550282	1.88871	[0.24,14.57]	0.430381	1		0.897582	1	
community_78	18	presynaptic_process_involved_in_chemical...	37	1	0.5358	1.94281	[0.25,15.00]	0.42175	1		0.902147	1	
community_78	18	synaptic_signaling	124	4	1.79566	2.63095	[0.85,8.12]	0.0960437	1		0.973073	1	
community_78	18	trans-synaptic_signaling	124	4	1.79566	2.63095	[0.85,8.12]	0.0960437	1		0.973073	1	
community_78	18	chemical_synaptic_transmission,_postsyna...	20	1	0.289622	3.73375	[0.47,29.50]	0.25473	1		0.967738	1	
community_78	18	regulation_of_neurotransmitter_receptor_...	6	0	0.0868866	0	[0.00,0.00]	1	1		1	1	
community_78	18	neurotransmitter_receptor_transport	7	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_78	18	signal_release_from_synapse	36	1	0.521319	2	[0.26,15.45]	0.412996	1		0.906649	1	
community_78	18	regulation_of_synaptic_vesicle_exocytosi...	12	1	0.173773	6.49198	[0.79,53.14]	0.161238	1		0.987998	1	
community_79	15	MAPK_cascade	122	2	1.47224	1.42051	[0.32,6.37]	0.652228	1		0.613624	1	
community_79	15	neurotransmitter_uptake	8	0	0.0965406	0	[0.00,0.00]	1	1		1	1	
community_79	15	activation_of_innate_immune_response	43	0	0.518906	0	[0.00,0.00]	1	1		1	1	
community_79	15	toll-like_receptor_signaling_pathway	10	0	0.120676	0	[0.00,0.00]	1	1		1	1	
community_79	15	Fc_receptor_mediated_stimulatory_signali...	25	0	0.301689	0	[0.00,0.00]	1	1		1	1	
community_79	15	immune_response-activating_signal_transd...	72	0	0.868866	0	[0.00,0.00]	1	1		1	1	
community_79	15	innate_immune_response-activating_signal...	42	0	0.506838	0	[0.00,0.00]	1	1		1	1	
community_79	15	dopamine_receptor_signaling_pathway	14	0	0.168946	0	[0.00,0.00]	1	1		1	1	
community_79	15	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.0965406	0	[0.00,0.00]	1	1		1	1	
community_79	15	chemical_synaptic_transmission	124	4	1.49638	3.35758	[1.05,10.71]	0.0540361	1		0.987948	1	
community_79	15	neurotransmitter_secretion	36	1	0.434433	2.43469	[0.31,19.03]	0.358142	1		0.932389	1	
community_79	15	axon_guidance	40	0	0.482703	0	[0.00,0.00]	1	1		1	1	
community_79	15	synapse_assembly	16	0	0.193081	0	[0.00,0.00]	1	1		1	1	
community_79	15	axo-dendritic_transport	11	0	0.132743	0	[0.00,0.00]	1	1		1	1	
community_79	15	anterograde_axonal_transport	6	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_79	15	hormone-mediated_signaling_pathway	14	1	0.168946	6.67582	[0.82,54.58]	0.157073	1		0.988618	1	
community_79	15	regulation_of_cardiac_muscle_hypertrophy	10	0	0.120676	0	[0.00,0.00]	1	1		1	1	
community_79	15	protein_kinase_A_signaling	5	0	0.0603379	0	[0.00,0.00]	1	1		1	1	
community_79	15	synaptic_vesicle_exocytosis	26	0	0.313757	0	[0.00,0.00]	1	1		1	1	
community_79	15	synaptic_vesicle_priming	10	0	0.120676	0	[0.00,0.00]	1	1		1	1	
community_79	15	calcium-mediated_signaling	30	0	0.362027	0	[0.00,0.00]	1	1		1	1	
community_79	15	cAMP-mediated_signaling	9	0	0.108608	0	[0.00,0.00]	1	1		1	1	
community_79	15	synaptic_vesicle_fusion_to_presynaptic_a...	7	0	0.084473	0	[0.00,0.00]	1	1		1	1	
community_79	15	TOR_signaling	10	1	0.120676	9.6746	[1.15,81.58]	0.114723	1		0.994212	1	
community_79	15	myelin_assembly	5	1	0.0603379	21.8571	[2.30,208.16]	0.0589918	1		0.998668	1	
community_79	15	ionotropic_glutamate_receptor_signaling_...	6	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_79	15	dopamine_metabolic_process	7	0	0.084473	0	[0.00,0.00]	1	1		1	1	
community_79	15	myelination	23	2	0.277554	8.84249	[1.88,41.66]	0.0297181	1		0.997819	1	
community_79	15	protein_kinase_B_signaling	20	1	0.241352	4.54511	[0.57,36.34]	0.217066	1		0.977211	1	
community_79	15	cAMP_metabolic_process	14	0	0.168946	0	[0.00,0.00]	1	1		1	1	
community_79	15	synaptic_vesicle_endocytosis	14	0	0.168946	0	[0.00,0.00]	1	1		1	1	
community_79	15	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.0482703	0	[0.00,0.00]	1	1		1	1	
community_79	15	axon_extension_involved_in_axon_guidance	1	0	0.0120676	0	[0.00,0.00]	1	1		1	1	
community_79	15	modulation_of_chemical_synaptic_transmis...	75	3	0.905068	4.01389	[1.11,14.54]	0.0568225	1		0.98996	1	
community_79	15	regulation_of_synapse_organization	17	0	0.205149	0	[0.00,0.00]	1	1		1	1	
community_79	15	synapse_organization	42	1	0.506838	2.06794	[0.27,16.10]	0.404633	1		0.911358	1	
community_79	15	T_cell_receptor_signaling_pathway	37	0	0.4465	0	[0.00,0.00]	1	1		1	1	
community_79	15	B_cell_receptor_signaling_pathway	4	0	0.0482703	0	[0.00,0.00]	1	1		1	1	
community_79	15	stress-activated_MAPK_cascade	37	0	0.4465	0	[0.00,0.00]	1	1		1	1	
community_79	15	response_to_cAMP	13	0	0.156879	0	[0.00,0.00]	1	1		1	1	
community_79	15	regulation_of_synapse_assembly	10	0	0.120676	0	[0.00,0.00]	1	1		1	1	
community_79	15	calcium_ion_homeostasis	49	1	0.591311	1.75595	[0.23,13.63]	0.454895	1		0.884641	1	
community_79	15	synapse_maturation	4	0	0.0482703	0	[0.00,0.00]	1	1		1	1	
community_79	15	regulation_of_postsynaptic_membrane_pote...	19	0	0.229284	0	[0.00,0.00]	1	1		1	1	
community_79	15	neuroepithelial_cell_differentiation	4	0	0.0482703	0	[0.00,0.00]	1	1		1	1	
community_79	15	protein_kinase_C_signaling	3	0	0.0362027	0	[0.00,0.00]	1	1		1	1	
community_79	15	cell_communication_involved_in_cardiac_c...	10	0	0.120676	0	[0.00,0.00]	1	1		1	1	
community_79	15	regulation_of_synaptic_vesicle_cycle	16	0	0.193081	0	[0.00,0.00]	1	1		1	1	
community_79	15	neurotransmitter_receptor_transport_to_p...	6	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_79	15	axonal_transport	10	0	0.120676	0	[0.00,0.00]	1	1		1	1	
community_79	15	vesicle-mediated_transport_in_synapse	42	0	0.506838	0	[0.00,0.00]	1	1		1	1	
community_79	15	presynapse_assembly	3	0	0.0362027	0	[0.00,0.00]	1	1		1	1	
community_79	15	regulation_of_postsynaptic_membrane_neur...	6	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_79	15	synaptic_vesicle_cycle	38	0	0.458568	0	[0.00,0.00]	1	1		1	1	
community_79	15	presynaptic_process_involved_in_chemical...	37	1	0.4465	2.36508	[0.30,18.48]	0.366118	1		0.92902	1	
community_79	15	synaptic_signaling	124	4	1.49638	3.35758	[1.05,10.71]	0.0540361	1		0.987948	1	
community_79	15	trans-synaptic_signaling	124	4	1.49638	3.35758	[1.05,10.71]	0.0540361	1		0.987948	1	
community_79	15	chemical_synaptic_transmission,_postsyna...	20	0	0.241352	0	[0.00,0.00]	1	1		1	1	
community_79	15	regulation_of_neurotransmitter_receptor_...	6	0	0.0724055	0	[0.00,0.00]	1	1		1	1	
community_79	15	neurotransmitter_receptor_transport	7	0	0.084473	0	[0.00,0.00]	1	1		1	1	
community_79	15	signal_release_from_synapse	36	1	0.434433	2.43469	[0.31,19.03]	0.358142	1		0.932389	1	
community_79	15	regulation_of_synaptic_vesicle_exocytosi...	12	0	0.144811	0	[0.00,0.00]	1	1		1	1	
community_80	14	MAPK_cascade	122	0	1.37409	0	[0.00,0.00]	1	1		1	1	
community_80	14	neurotransmitter_uptake	8	0	0.0901046	0	[0.00,0.00]	1	1		1	1	
community_80	14	activation_of_innate_immune_response	43	0	0.484312	0	[0.00,0.00]	1	1		1	1	
community_80	14	toll-like_receptor_signaling_pathway	10	0	0.112631	0	[0.00,0.00]	1	1		1	1	
community_80	14	Fc_receptor_mediated_stimulatory_signali...	25	0	0.281577	0	[0.00,0.00]	1	1		1	1	
community_80	14	immune_response-activating_signal_transd...	72	0	0.810941	0	[0.00,0.00]	1	1		1	1	
community_80	14	innate_immune_response-activating_signal...	42	0	0.473049	0	[0.00,0.00]	1	1		1	1	
community_80	14	dopamine_receptor_signaling_pathway	14	0	0.157683	0	[0.00,0.00]	1	1		1	1	
community_80	14	Wnt_signaling_pathway,_calcium_modulatin...	8	0	0.0901046	0	[0.00,0.00]	1	1		1	1	
community_80	14	chemical_synaptic_transmission	124	0	1.39662	0	[0.00,0.00]	1	1		1	1	
community_80	14	neurotransmitter_secretion	36	0	0.405471	0	[0.00,0.00]	1	1		1	1	
community_80	14	axon_guidance	40	1	0.450523	2.34714	[0.30,18.39]	0.368958	1		0.928002	1	
community_80	14	synapse_assembly	16	0	0.180209	0	[0.00,0.00]	1	1		1	1	
community_80	14	axo-dendritic_transport	11	0	0.123894	0	[0.00,0.00]	1	1		1	1	
community_80	14	anterograde_axonal_transport	6	0	0.0675784	0	[0.00,0.00]	1	1		1	1	
community_80	14	hormone-mediated_signaling_pathway	14	0	0.157683	0	[0.00,0.00]	1	1		1	1	
community_80	14	regulation_of_cardiac_muscle_hypertrophy	10	0	0.112631	0	[0.00,0.00]	1	1		1	1	
community_80	14	protein_kinase_A_signaling	5	0	0.0563154	0	[0.00,0.00]	1	1		1	1	
community_80	14	synaptic_vesicle_exocytosis	26	0	0.29284	0	[0.00,0.00]	1	1		1	1	
community_80	14	synaptic_vesicle_priming	10	0	0.112631	0	[0.00,0.00]	1	1		1	1	
community_80	14	calcium-mediated_signaling	30	0	0.337892	0	[0.00,0.00]	1	1		1	1	
community_80	14	cAMP-mediated_signaling	9	0	0.101368	0	[0.00,0.00]	1	1		1	1	
community_80	14	synaptic_vesicle_fusion_to_presynaptic_a...	7	0	0.0788415	0	[0.00,0.00]	1	1		1	1	
community_80	14	TOR_signaling	10	1	0.112631	10.4274	[1.23,88.37]	0.10746	1		0.994962	1	
community_80	14	myelin_assembly	5	0	0.0563154	0	[0.00,0.00]	1	1		1	1	
community_80	14	ionotropic_glutamate_receptor_signaling_...	6	0	0.0675784	0	[0.00,0.00]	1	1		1	1	
community_80	14	dopamine_metabolic_process	7	0	0.0788415	0	[0.00,0.00]	1	1		1	1	
community_80	14	myelination	23	0	0.259051	0	[0.00,0.00]	1	1		1	1	
community_80	14	protein_kinase_B_signaling	20	1	0.225261	4.89879	[0.61,39.36]	0.204114	1		0.980058	1	
community_80	14	cAMP_metabolic_process	14	0	0.157683	0	[0.00,0.00]	1	1		1	1	
community_80	14	synaptic_vesicle_endocytosis	14	0	0.157683	0	[0.00,0.00]	1	1		1	1	
community_80	14	calcium_ion-regulated_exocytosis_of_neur...	4	0	0.0450523	0	[0.00,0.00]	1	1		1	1	
community_80	14	axon_extension_involved_in_axon_guidance	1	1	0.0112631	0	[0.00,0.00]	0.0112631	1		1	1	
community_80	14	modulation_of_chemical_synaptic_transmis...	75	0	0.84473	0	[0.00,0.00]	1	1		1	1	
community_80	14	regulation_of_synapse_organization	17	0	0.191472	0	[0.00,0.00]	1	1		1	1	
community_80	14	synapse_organization	42	0	0.473049	0	[0.00,0.00]	1	1		1	1	
community_80	14	T_cell_receptor_signaling_pathway	37	0	0.416734	0	[0.00,0.00]	1	1		1	1	
community_80	14	B_cell_receptor_signaling_pathway	4	0	0.0450523	0	[0.00,0.00]	1	1		1	1	
community_80	14	stress-activated_MAPK_cascade	37	0	0.416734	0	[0.00,0.00]	1	1		1	1	
community_80	14	response_to_cAMP	13	0	0.14642	0	[0.00,0.00]	1	1		1	1	
community_80	14	regulation_of_synapse_assembly	10	0	0.112631	0	[0.00,0.00]	1	1		1	1	
community_80	14	calcium_ion_homeostasis	49	0	0.551891	0	[0.00,0.00]	1	1		1	1	
community_80	14	synapse_maturation	4	0	0.0450523	0	[0.00,0.00]	1	1		1	1	
community_80	14	regulation_of_postsynaptic_membrane_pote...	19	0	0.213998	0	[0.00,0.00]	1	1		1	1	
community_80	14	neuroepithelial_cell_differentiation	4	0	0.0450523	0	[0.00,0.00]	1	1		1	1	
community_80	14	protein_kinase_C_signaling	3	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_80	14	cell_communication_involved_in_cardiac_c...	10	0	0.112631	0	[0.00,0.00]	1	1		1	1	
community_80	14	regulation_of_synaptic_vesicle_cycle	16	0	0.180209	0	[0.00,0.00]	1	1		1	1	
community_80	14	neurotransmitter_receptor_transport_to_p...	6	0	0.0675784	0	[0.00,0.00]	1	1		1	1	
community_80	14	axonal_transport	10	0	0.112631	0	[0.00,0.00]	1	1		1	1	
community_80	14	vesicle-mediated_transport_in_synapse	42	0	0.473049	0	[0.00,0.00]	1	1		1	1	
community_80	14	presynapse_assembly	3	0	0.0337892	0	[0.00,0.00]	1	1		1	1	
community_80	14	regulation_of_postsynaptic_membrane_neur...	6	0	0.0675784	0	[0.00,0.00]	1	1		1	1	
